Date,Open,High,Low,Close,Volume,Adj Close
1994-08-12,53.375078,53.625075,53.000074,53.375078,831900,51.18734
1994-08-11,54.000076,54.625079,53.375078,53.750079,1344600,51.546971
1994-08-10,53.25008,54.12508,53.25008,54.000076,1493100,51.78672
1994-08-09,53.500076,53.750079,52.875076,53.500076,1180200,51.307215
1994-08-08,53.000074,53.375078,52.625079,53.375078,757800,51.18734
1994-08-05,52.000076,52.875076,51.750079,52.625079,1033800,50.468083
1994-08-04,52.750078,53.500076,52.500078,52.500078,1063100,50.348205
1994-08-03,52.250072,53.125075,52.125074,53.000074,810700,50.827707
1994-08-02,52.500078,52.875076,52.000076,52.375073,1835100,50.228324
1994-08-01,53.25008,53.375078,51.875077,51.875077,1451000,49.748822
1994-07-29,52.375073,53.25008,52.000076,53.125075,1976000,50.947585
1994-07-28,51.000077,52.250072,50.875076,51.875077,1704100,49.748822
1994-07-27,50.000069,51.125075,50.000069,51.000077,1545100,48.909686
1994-07-26,49.875071,50.125077,49.250073,49.875071,1096900,47.830791
1994-07-25,49.750069,50.250075,49.500073,49.875071,720600,47.830791
1994-07-22,49.375075,49.750069,49.250073,49.500073,957400,47.471164
1994-07-21,49.875071,50.000069,48.875069,48.875069,1059400,46.871778
1994-07-20,49.750069,49.875071,48.625073,49.375075,1159100,47.351289
1994-07-19,50.375073,50.500071,49.500073,49.500073,1872200,47.471164
1994-07-18,49.500073,50.125077,49.250073,50.000069,1827700,47.950666
1994-07-15,50.000069,50.000069,48.500075,48.875069,2150600,46.871778
1994-07-14,50.000069,50.750071,49.750069,50.250075,3883000,48.190425
1994-07-13,50.250075,50.250075,49.000067,49.000067,2414400,46.991653
1994-07-12,46.750065,50.500071,46.250068,50.000069,7430500,47.950666
1994-07-11,44.875063,45.000064,44.000062,44.750064,1133400,42.915849
1994-07-08,43.875064,45.125062,43.875064,44.875063,1377900,43.035724
1994-07-07,44.250062,44.500068,43.750066,44.37506,1560400,42.556215
1994-07-06,44.37506,44.500068,43.375062,44.000062,2401400,42.196588
1994-07-05,44.875063,45.125062,44.500068,44.500068,1239000,42.676099
1994-07-01,45.000064,45.000064,44.125064,44.875063,1463500,43.035724
1994-06-30,45.750066,45.875064,44.500068,44.625066,1475000,42.795974
1994-06-29,46.12507,46.625066,45.25007,45.500066,1191000,43.63511
1994-06-28,46.750065,46.750065,45.125062,45.875064,1546600,43.994737
1994-06-27,44.500068,46.750065,44.250062,46.625066,1230200,44.713998
1994-06-24,45.000064,45.500066,44.750064,44.875063,1558800,43.035724
1994-06-23,46.375067,46.375067,45.000064,45.375068,1373100,43.515235
1994-06-22,46.000063,46.375067,45.875064,46.375067,1262300,44.474245
1994-06-21,45.750066,46.375067,45.125062,45.750066,1434500,43.874862
1994-06-20,46.625066,46.750065,45.625065,46.12507,1300800,44.234496
1994-06-17,47.125069,47.500067,46.875072,47.125069,1747100,45.193506
1994-06-16,47.875071,48.125067,47.375065,47.500067,1065500,45.553134
1994-06-15,47.625074,48.500075,47.500067,48.000069,2177400,46.032642
1994-06-14,46.750065,47.750073,46.250068,47.500067,1693900,45.553134
1994-06-13,45.875064,46.875072,45.750066,46.12507,1276900,44.234496
1994-06-10,45.25007,46.375067,44.750064,46.000063,1595400,44.114612
1994-06-09,45.000064,45.125062,44.250062,44.750064,1680300,42.915849
1994-06-08,45.750066,45.875064,45.000064,45.25007,1765300,43.32823
1994-06-07,46.750065,47.000071,45.750066,45.875064,1242700,43.92668
1994-06-06,48.000069,48.000069,46.625066,46.625066,1238900,44.644828
1994-06-03,47.875071,48.500075,47.375065,47.625074,1437900,45.602364
1994-06-02,48.250069,48.250069,47.375065,47.750073,1300900,45.722053
1994-06-01,46.875072,48.375067,46.375067,48.375067,2060500,46.320503
1994-05-31,46.750065,47.000071,46.250068,46.750065,1547600,44.764517
1994-05-27,46.875072,47.125069,46.250068,47.000071,1451300,45.003905
1994-05-26,47.875071,48.000069,47.375065,47.500067,1053200,45.482666
1994-05-25,47.250067,48.000069,47.000071,47.875071,1355700,45.841743
1994-05-24,47.250067,47.375065,46.750065,47.250067,1685900,45.243284
1994-05-23,47.375065,48.125067,47.000071,47.125069,1959700,45.123594
1994-05-20,46.625066,47.625074,46.500065,47.375065,1659400,45.362973
1994-05-19,46.500065,47.750073,46.000063,47.125069,2351200,45.123594
1994-05-18,44.875063,46.625066,44.750064,46.12507,1903700,44.166067
1994-05-17,44.125064,44.875063,43.250064,44.875063,1983400,42.96915
1994-05-16,44.875063,45.125062,43.875064,44.000062,1402300,42.131312
1994-05-13,45.375068,45.375068,43.875064,44.750064,2109200,42.84946
1994-05-12,44.750064,45.625065,44.625066,44.875063,1922300,42.96915
1994-05-11,44.875063,44.875063,44.000062,44.125064,1425600,42.251004
1994-05-10,44.500068,44.875063,43.750066,44.37506,1591000,42.490383
1994-05-09,43.750066,44.750064,43.50006,43.625068,1439100,41.772244
1994-05-06,43.50006,44.125064,43.000064,44.125064,2057100,42.251004
1994-05-05,44.625066,45.125062,43.750066,44.000062,1796700,42.131312
1994-05-04,44.500068,44.750064,44.000062,44.37506,1857500,42.490383
1994-05-03,44.000062,44.750064,43.625068,43.875064,2544300,42.011623
1994-05-02,44.250062,44.37506,43.50006,43.875064,2498500,42.011623
1994-04-29,44.625066,45.500066,44.250062,44.500068,2241700,42.610081
1994-04-28,46.250068,46.375067,44.500068,44.625066,2465700,42.729771
1994-04-26,46.250068,46.500065,45.750066,46.000063,2137700,44.046369
1994-04-25,46.375067,46.625066,45.625065,46.500065,2277000,44.525135
1994-04-22,47.500067,47.625074,45.875064,46.000063,3108200,44.046369
1994-04-21,44.250062,46.500065,43.50006,46.12507,3890500,44.166067
1994-04-20,44.000062,44.500068,42.125064,43.50006,4557800,41.652545
1994-04-19,45.25007,45.500066,43.50006,43.875064,2945300,42.011623
1994-04-18,90.000128,90.875128,89.125128,90.000128,3952100,43.088842
1994-04-15,91.500132,92.375132,89.250132,89.875136,6594400,43.029
1994-04-14,94.500134,95.125138,91.500132,91.625137,5037000,43.866838
1994-04-13,95.875133,97.000149,94.000141,95.500145,5147500,45.722053
1994-04-12,99.750142,99.750142,93.87513,95.500145,14529600,45.722053
1994-04-11,105.000156,107.750155,99.000146,99.250142,2219500,47.517418
1994-04-08,106.000148,108.000151,105.875156,106.000148,1778500,50.749079
1994-04-07,106.250151,106.750156,105.250159,106.625152,1383800,51.048309
1994-04-06,104.875151,106.750156,104.000151,106.375155,1855500,50.928619
1994-04-05,102.625152,105.000156,102.500147,104.625155,2942900,50.090782
1994-04-04,98.875135,102.375142,98.500147,101.000143,2813300,48.355256
1994-03-31,99.000146,101.250139,96.125149,101.250139,3077200,48.474945
1994-03-30,99.250142,100.875151,97.250146,98.125146,3239000,46.97881
1994-03-29,103.375147,103.500158,99.750142,100.375139,1660600,48.056026
1994-03-28,102.750143,103.625144,100.125143,103.625144,2104100,49.612012
1994-03-25,105.000156,105.000156,101.250139,101.750151,1671700,48.714333
1994-03-24,106.375155,106.750156,103.250155,105.125148,2538600,50.33016
1994-03-23,107.875159,107.875159,106.375155,106.50016,1215500,50.988467
1994-03-22,108.25016,108.375152,107.375166,107.375166,943500,51.407389
1994-03-21,108.125156,109.500155,107.875159,107.875159,1342200,51.646767
1994-03-18,108.625149,109.125167,108.000151,108.25016,2077700,51.826305
1994-03-17,108.750153,109.500155,108.125156,109.500155,1226800,52.424757
